instance,run,n_job,n_tries,e_min,initial_average,final_average,prob_opt,lowest_energy_iteration,lowest_energy_prob_iteration
tai20_5_7.fsp,2,5,9,416,507.203125,431.0625,0.0,416.0,1.0
tai20_5_7.fsp,2,5,10,416,507.841796875,416.3779296875,0.998046875,416.0,1.0
tai20_5_7.fsp,2,5,best,416,,416.0478515625,1.0,416.0,1.0
tai20_5_7.fsp,3,5,1,416,496.333984375,465.2734375,0.0,,
tai20_5_7.fsp,3,5,2,416,499.08984375,416.2294921875,0.9970703125,,
tai20_5_7.fsp,3,5,3,416,499.6474609375,416.0,0.9990234375,416.0,0.9970703125
tai20_5_7.fsp,3,5,4,416,501.826171875,464.1630859375,0.0,416.0,0.9990234375
tai20_5_7.fsp,3,5,5,416,502.904296875,431.17578125,0.0,416.0,0.9990234375
tai20_5_7.fsp,3,5,6,416,506.2998046875,439.681640625,0.521484375,416.0,0.9990234375
tai20_5_7.fsp,3,5,7,416,506.8623046875,431.2333984375,0.0,416.0,0.9990234375
tai20_5_7.fsp,3,5,8,416,507.408203125,458.62109375,0.0,416.0,0.9990234375
tai20_5_7.fsp,3,5,9,416,507.638671875,434.0478515625,0.0,416.0,0.9990234375
tai20_5_7.fsp,3,5,10,416,509.2587890625,416.0830078125,0.9990234375,416.0,0.9990234375
tai20_5_7.fsp,3,5,best,416,,416.0,0.9990234375,416.0,0.9990234375
tai20_5_7.fsp,4,5,1,416,499.21875,431.05078125,0.0,,
tai20_5_7.fsp,4,5,2,416,501.7216796875,416.15234375,0.998046875,,
tai20_5_7.fsp,4,5,3,416,503.640625,434.0,0.0,416.0,0.998046875
tai20_5_7.fsp,4,5,4,416,503.677734375,453.0966796875,0.244140625,416.0,0.998046875
tai20_5_7.fsp,4,5,5,416,506.1025390625,434.0810546875,0.0,416.0,0.998046875
tai20_5_7.fsp,4,5,6,416,506.5859375,468.0595703125,0.0,416.0,0.998046875
tai20_5_7.fsp,4,5,7,416,506.8427734375,416.0,1.0,416.0,0.998046875
tai20_5_7.fsp,4,5,8,416,507.0263671875,416.0,1.0,416.0,1.0
tai20_5_7.fsp,4,5,9,416,508.2490234375,442.1474609375,0.4921875,416.0,1.0
tai20_5_7.fsp,4,5,10,416,509.0673828125,431.0,0.0,416.0,1.0
tai20_5_7.fsp,4,5,best,416,,416.0,1.0,416.0,1.0
tai20_5_7.fsp,5,5,1,416,492.3369140625,431.0,0.0,,
tai20_5_7.fsp,5,5,2,416,495.6630859375,418.30859375,0.9541015625,,
tai20_5_7.fsp,5,5,3,416,497.62109375,434.0,0.0,416.0,0.9541015625
tai20_5_7.fsp,5,5,4,416,498.1982421875,431.15234375,0.0,416.0,0.9541015625
tai20_5_7.fsp,5,5,5,416,499.453125,416.0,0.998046875,416.0,0.9541015625
tai20_5_7.fsp,5,5,6,416,500.0146484375,431.0,0.0,416.0,0.998046875
tai20_5_7.fsp,5,5,7,416,500.8017578125,497.71484375,0.0,416.0,0.998046875
tai20_5_7.fsp,5,5,8,416,501.8720703125,416.0,1.0,416.0,0.998046875
tai20_5_7.fsp,5,5,9,416,504.6416015625,459.6123046875,0.0,416.0,1.0
tai20_5_7.fsp,5,5,10,416,504.6435546875,465.2705078125,0.0,416.0,1.0
tai20_5_7.fsp,5,5,best,416,,416.0,1.0,416.0,1.0
tai20_5_8.fsp,1,5,1,461,571.6904296875,507.6181640625,0.0,,
tai20_5_8.fsp,1,5,2,461,574.7216796875,506.095703125,0.0,,
tai20_5_8.fsp,1,5,3,461,575.3115234375,507.6083984375,0.0009765625,,
tai20_5_8.fsp,1,5,4,461,578.0693359375,497.3857421875,0.498046875,461.0,0.0009765625
tai20_5_8.fsp,1,5,5,461,578.38671875,509.0,0.0,461.0,0.498046875
tai20_5_8.fsp,1,5,6,461,578.439453125,509.0,0.0,461.0,0.498046875
tai20_5_8.fsp,1,5,7,461,579.693359375,509.162109375,0.0,461.0,0.498046875
tai20_5_8.fsp,1,5,8,461,579.8046875,461.4130859375,0.998046875,461.0,0.498046875
tai20_5_8.fsp,1,5,9,461,580.224609375,509.0,0.0,461.0,0.998046875
tai20_5_8.fsp,1,5,10,461,580.619140625,509.1044921875,0.0,461.0,0.998046875
tai20_5_8.fsp,1,5,best,461,,461.4130859375,0.998046875,461.0,0.998046875
tai20_5_8.fsp,2,5,1,461,572.0859375,516.0234375,0.0,,
tai20_5_8.fsp,2,5,2,461,573.01953125,509.0,0.0,,
tai20_5_8.fsp,2,5,3,461,573.3740234375,509.0,0.0,,
tai20_5_8.fsp,2,5,4,461,576.822265625,507.62109375,0.0,,
tai20_5_8.fsp,2,5,5,461,577.998046875,545.4169921875,0.0,,
tai20_5_8.fsp,2,5,6,461,581.451171875,506.5478515625,0.150390625,,
tai20_5_8.fsp,2,5,7,461,581.8642578125,461.1240234375,1.0,461.0,0.150390625
tai20_5_8.fsp,2,5,8,461,582.2998046875,507.734375,0.0,461.0,1.0
tai20_5_8.fsp,2,5,9,461,582.6640625,509.0,0.0,461.0,1.0
tai20_5_8.fsp,2,5,10,461,583.0400390625,509.0,0.0,461.0,1.0
tai20_5_8.fsp,2,5,best,461,,461.1240234375,1.0,461.0,1.0
tai20_5_8.fsp,3,5,1,461,561.8955078125,509.853515625,0.0,,
tai20_5_8.fsp,3,5,2,461,562.75390625,461.0439453125,1.0,,
tai20_5_8.fsp,3,5,3,461,566.662109375,516.0,0.0,461.0,1.0
tai20_5_8.fsp,3,5,4,461,571.44140625,516.0,0.0,461.0,1.0
tai20_5_8.fsp,3,5,5,461,574.3359375,509.107421875,0.0,461.0,1.0
tai20_5_8.fsp,3,5,6,461,574.58984375,509.021484375,0.0,461.0,1.0
tai20_5_8.fsp,3,5,7,461,575.111328125,509.1162109375,0.0,461.0,1.0
tai20_5_8.fsp,3,5,8,461,575.8046875,509.0,0.0,461.0,1.0
tai20_5_8.fsp,3,5,9,461,575.9599609375,494.0,0.0,461.0,1.0
tai20_5_8.fsp,3,5,10,461,577.001953125,508.015625,0.0009765625,461.0,1.0
tai20_5_8.fsp,3,5,best,461,,461.0439453125,1.0,461.0,1.0
tai20_5_8.fsp,4,5,1,461,542.9228515625,507.6240234375,0.0,,
tai20_5_8.fsp,4,5,2,461,555.1171875,509.1005859375,0.0,,
tai20_5_8.fsp,4,5,3,461,558.7578125,507.6005859375,0.0,,
tai20_5_8.fsp,4,5,4,461,573.01953125,509.2421875,0.0,,
tai20_5_8.fsp,4,5,5,461,574.521484375,461.0,1.0,,
tai20_5_8.fsp,4,5,6,461,576.0693359375,516.31640625,0.0,461.0,1.0
tai20_5_8.fsp,4,5,7,461,577.4736328125,507.4921875,0.0,461.0,1.0
tai20_5_8.fsp,4,5,8,461,577.9384765625,537.5302734375,0.0,461.0,1.0
tai20_5_8.fsp,4,5,9,461,579.9443359375,506.8876953125,0.0,461.0,1.0
tai20_5_8.fsp,4,5,10,461,580.1474609375,506.005859375,0.0,461.0,1.0
tai20_5_8.fsp,4,5,best,461,,461.0,1.0,461.0,1.0
tai20_5_8.fsp,5,5,1,461,574.4775390625,509.0,0.0,,
tai20_5_8.fsp,5,5,2,461,575.802734375,508.806640625,0.0,,
tai20_5_8.fsp,5,5,3,461,577.6611328125,509.0,0.0,,
tai20_5_8.fsp,5,5,4,461,578.2841796875,509.0771484375,0.0,,
tai20_5_8.fsp,5,5,5,461,578.5078125,507.8046875,0.001953125,,
tai20_5_8.fsp,5,5,6,461,579.0751953125,495.3984375,0.53125,461.0,0.001953125
tai20_5_8.fsp,5,5,7,461,580.3408203125,506.0615234375,0.0,461.0,0.53125
tai20_5_8.fsp,5,5,8,461,581.6826171875,506.0888671875,0.0,461.0,0.53125
tai20_5_8.fsp,5,5,9,461,582.130859375,507.189453125,0.0,461.0,0.53125
tai20_5_8.fsp,5,5,10,461,582.1787109375,507.681640625,0.0,461.0,0.53125
tai20_5_8.fsp,5,5,best,461,,495.3984375,0.53125,461.0,0.53125
tai20_5_9.fsp,1,5,1,489,565.189453125,495.0,0.0,,
tai20_5_9.fsp,1,5,2,489,573.4560546875,499.0,0.0,,
tai20_5_9.fsp,1,5,3,489,575.6923828125,496.201171875,0.0,,
tai20_5_9.fsp,1,5,4,489,576.7529296875,520.0146484375,0.0,,
tai20_5_9.fsp,1,5,5,489,577.2138671875,508.0,0.0,,
tai20_5_9.fsp,1,5,6,489,577.291015625,495.9814453125,0.0,,
tai20_5_9.fsp,1,5,7,489,577.3486328125,496.90625,0.0,,
tai20_5_9.fsp,1,5,8,489,577.6767578125,508.0,0.0,,
tai20_5_9.fsp,1,5,9,489,577.9345703125,508.0,0.0,,
tai20_5_9.fsp,1,5,10,489,578.107421875,495.3212890625,0.0,,
tai20_5_9.fsp,1,5,best,489,,inf,0.0,,
tai20_5_9.fsp,2,5,1,489,571.6943359375,495.02734375,0.0,,
tai20_5_9.fsp,2,5,2,489,572.810546875,520.0146484375,0.0,,
tai20_5_9.fsp,2,5,3,489,573.8583984375,489.0888671875,0.998046875,,
tai20_5_9.fsp,2,5,4,489,576.3466796875,489.0,0.9990234375,489.0,0.998046875
tai20_5_9.fsp,2,5,5,489,576.36328125,489.0,0.998046875,489.0,0.9990234375
tai20_5_9.fsp,2,5,6,489,577.8408203125,495.359375,0.0,489.0,0.9990234375
tai20_5_9.fsp,2,5,7,489,577.9375,489.0,1.0,489.0,0.9990234375
tai20_5_9.fsp,2,5,8,489,579.7998046875,495.236328125,0.0,489.0,1.0
tai20_5_9.fsp,2,5,9,489,580.06640625,515.62109375,0.0,489.0,1.0
tai20_5_9.fsp,2,5,10,489,580.7314453125,495.2255859375,0.0,489.0,1.0
tai20_5_9.fsp,2,5,best,489,,489.0,1.0,489.0,1.0
tai20_5_9.fsp,3,5,1,489,565.9619140625,495.0146484375,0.0,,
tai20_5_9.fsp,3,5,2,489,568.6240234375,495.0,0.0,,
tai20_5_9.fsp,3,5,3,489,569.884765625,495.0,0.0,,
tai20_5_9.fsp,3,5,4,489,574.46484375,489.6484375,0.9970703125,,
tai20_5_9.fsp,3,5,5,489,576.7734375,508.07421875,0.0,489.0,0.9970703125
tai20_5_9.fsp,3,5,6,489,578.4091796875,495.1044921875,0.0,489.0,0.9970703125
tai20_5_9.fsp,3,5,7,489,578.8857421875,495.00390625,0.0,489.0,0.9970703125
tai20_5_9.fsp,3,5,8,489,579.1435546875,495.1708984375,0.0,489.0,0.9970703125
tai20_5_9.fsp,3,5,9,489,579.36328125,495.0625,0.0,489.0,0.9970703125
tai20_5_9.fsp,3,5,10,489,580.0498046875,502.1103515625,0.0,489.0,0.9970703125
tai20_5_9.fsp,3,5,best,489,,489.6484375,0.9970703125,489.0,0.9970703125
tai20_5_9.fsp,4,5,1,489,572.5400390625,495.302734375,0.0,,
tai20_5_9.fsp,4,5,2,489,572.78125,489.09765625,1.0,,
tai20_5_9.fsp,4,5,3,489,574.119140625,508.0,0.0,489.0,1.0
tai20_5_9.fsp,4,5,4,489,574.86328125,495.328125,0.0,489.0,1.0
tai20_5_9.fsp,4,5,5,489,575.099609375,489.33984375,0.94921875,489.0,1.0
tai20_5_9.fsp,4,5,6,489,578.1943359375,496.96875,0.0,489.0,1.0
tai20_5_9.fsp,4,5,7,489,578.3505859375,489.0,1.0,489.0,1.0
tai20_5_9.fsp,4,5,8,489,578.4638671875,499.0,0.0,489.0,1.0
tai20_5_9.fsp,4,5,9,489,579.201171875,520.0,0.0,489.0,1.0
tai20_5_9.fsp,4,5,10,489,579.4423828125,508.05078125,0.0,489.0,1.0
tai20_5_9.fsp,4,5,best,489,,489.09765625,1.0,489.0,1.0
tai20_5_9.fsp,5,5,1,489,566.083984375,499.384765625,0.0,,
tai20_5_9.fsp,5,5,2,489,568.0068359375,499.4482421875,0.0,,
tai20_5_9.fsp,5,5,3,489,573.09375,495.0,0.0,,
tai20_5_9.fsp,5,5,4,489,574.5703125,499.0,0.0,,
tai20_5_9.fsp,5,5,5,489,574.6875,489.0,0.9990234375,,
tai20_5_9.fsp,5,5,6,489,574.736328125,508.0,0.0,489.0,0.9990234375
tai20_5_9.fsp,5,5,7,489,574.8896484375,520.0,0.0,489.0,0.9990234375
tai20_5_9.fsp,5,5,8,489,577.064453125,542.0,0.0,489.0,0.9990234375
tai20_5_9.fsp,5,5,9,489,577.56640625,492.154296875,0.5107421875,489.0,0.9990234375
tai20_5_9.fsp,5,5,10,489,578.3359375,520.12890625,0.0,489.0,0.9990234375
tai20_5_9.fsp,5,5,best,489,,489.0,0.9990234375,489.0,0.9990234375
tai20_5_0.fsp,1,6,1,612,659.04296875,619.0927734375,0.0,,
tai20_5_0.fsp,1,6,2,612,661.03125,628.041015625,0.0,,
tai20_5_0.fsp,1,6,3,612,661.0517578125,614.1220703125,0.0,,
tai20_5_0.fsp,1,6,4,612,661.2216796875,625.0517578125,0.0,,
tai20_5_0.fsp,1,6,5,612,661.69921875,614.0400390625,0.0,,
tai20_5_0.fsp,1,6,6,612,662.0048828125,623.0,0.0,,
tai20_5_0.fsp,1,6,7,612,662.390625,639.609375,0.0,,
tai20_5_0.fsp,1,6,8,612,662.623046875,623.0068359375,0.0,,
tai20_5_0.fsp,1,6,9,612,662.8974609375,623.533203125,0.0,,
tai20_5_0.fsp,1,6,10,612,663.375,633.59765625,0.0,,
tai20_5_0.fsp,1,6,best,612,,inf,0.0,,
tai20_5_0.fsp,2,6,1,612,658.345703125,614.1796875,0.0,,
tai20_5_0.fsp,2,6,2,612,659.3125,626.2705078125,0.0,,
tai20_5_0.fsp,2,6,3,612,662.533203125,624.220703125,0.0,,
tai20_5_0.fsp,2,6,4,612,662.5556640625,634.048828125,0.0,,
tai20_5_0.fsp,2,6,5,612,662.568359375,621.0673828125,0.0,,
tai20_5_0.fsp,2,6,6,612,662.916015625,623.0068359375,0.0,,
tai20_5_0.fsp,2,6,7,612,662.9892578125,628.8369140625,0.0,,
tai20_5_0.fsp,2,6,8,612,663.7705078125,632.21875,0.0,,
tai20_5_0.fsp,2,6,9,612,663.8134765625,623.1064453125,0.0,,
tai20_5_0.fsp,2,6,10,612,664.3671875,623.017578125,0.0,,
tai20_5_0.fsp,2,6,best,612,,inf,0.0,,
tai20_5_0.fsp,3,6,1,612,653.958984375,634.0908203125,0.0,,
tai20_5_0.fsp,3,6,2,612,660.31640625,614.283203125,0.0,,
tai20_5_0.fsp,3,6,3,612,660.7021484375,631.634765625,0.0,,
tai20_5_0.fsp,3,6,4,612,662.0517578125,623.1142578125,0.0,,
tai20_5_0.fsp,3,6,5,612,662.07421875,615.6533203125,0.0,,
tai20_5_0.fsp,3,6,6,612,662.2080078125,619.0263671875,0.0,,
tai20_5_0.fsp,3,6,7,612,662.6474609375,614.2041015625,0.0,,
tai20_5_0.fsp,3,6,8,612,663.1142578125,623.0,0.0,,
tai20_5_0.fsp,3,6,9,612,663.4931640625,622.0859375,0.0,,
tai20_5_0.fsp,3,6,10,612,663.6708984375,635.6298828125,0.0,,
tai20_5_0.fsp,3,6,best,612,,inf,0.0,,
tai20_5_0.fsp,4,6,1,612,660.5390625,633.0498046875,0.0,,
tai20_5_0.fsp,4,6,2,612,660.6357421875,616.4794921875,0.0,,
tai20_5_0.fsp,4,6,3,612,661.408203125,628.6396484375,0.0,,
tai20_5_0.fsp,4,6,4,612,661.42578125,628.01171875,0.0,,
tai20_5_0.fsp,4,6,5,612,661.8486328125,628.095703125,0.0,,
tai20_5_0.fsp,4,6,6,612,662.28125,633.2587890625,0.0,,
tai20_5_0.fsp,4,6,7,612,662.6923828125,623.2548828125,0.0,,
tai20_5_0.fsp,4,6,8,612,663.4072265625,637.0068359375,0.0,,
tai20_5_0.fsp,4,6,9,612,663.6962890625,614.3232421875,0.0,,
tai20_5_0.fsp,4,6,10,612,664.029296875,623.080078125,0.0,,
tai20_5_0.fsp,4,6,best,612,,inf,0.0,,
tai20_5_0.fsp,5,6,1,612,661.2275390625,619.302734375,0.0,,
tai20_5_0.fsp,5,6,2,612,661.5029296875,638.8828125,0.0,,
tai20_5_0.fsp,5,6,3,612,661.666015625,614.1943359375,0.0,,
tai20_5_0.fsp,5,6,4,612,661.8369140625,634.060546875,0.0,,
tai20_5_0.fsp,5,6,5,612,662.6552734375,612.2236328125,0.9794921875,,
tai20_5_0.fsp,5,6,6,612,663.57421875,621.162109375,0.0,612.0,0.9794921875
tai20_5_0.fsp,5,6,7,612,663.6396484375,627.19921875,0.0,612.0,0.9794921875
tai20_5_0.fsp,5,6,8,612,663.6611328125,632.7099609375,0.0,612.0,0.9794921875
tai20_5_0.fsp,5,6,9,612,663.6689453125,623.7216796875,0.0,612.0,0.9794921875
tai20_5_0.fsp,5,6,10,612,663.673828125,631.916015625,0.0,612.0,0.9794921875
tai20_5_0.fsp,5,6,best,612,,612.2236328125,0.9794921875,612.0,0.9794921875
tai20_5_1.fsp,1,6,1,584,611.107421875,594.9609375,0.0,,
tai20_5_1.fsp,1,6,2,584,642.90234375,586.1787109375,0.0,,
tai20_5_1.fsp,1,6,3,584,644.380859375,597.087890625,0.0,,
tai20_5_1.fsp,1,6,4,584,644.5390625,597.615234375,0.0,,
tai20_5_1.fsp,1,6,5,584,648.4521484375,604.048828125,0.0,,
tai20_5_1.fsp,1,6,6,584,648.6181640625,594.048828125,0.0,,
tai20_5_1.fsp,1,6,7,584,649.5849609375,584.107421875,0.998046875,,
tai20_5_1.fsp,1,6,8,584,649.955078125,595.2998046875,0.0,584.0,0.998046875
tai20_5_1.fsp,1,6,9,584,650.7412109375,597.5810546875,0.0,584.0,0.998046875
tai20_5_1.fsp,1,6,10,584,650.8125,608.84375,0.0,584.0,0.998046875
tai20_5_1.fsp,1,6,best,584,,584.107421875,0.998046875,584.0,0.998046875
tai20_5_1.fsp,2,6,1,584,611.1328125,606.8994140625,0.0,,
tai20_5_1.fsp,2,6,2,584,642.458984375,594.6826171875,0.0,,
tai20_5_1.fsp,2,6,3,584,645.9375,584.1650390625,0.9951171875,,
tai20_5_1.fsp,2,6,4,584,649.890625,604.154296875,0.0,584.0,0.9951171875
tai20_5_1.fsp,2,6,5,584,650.357421875,590.5400390625,0.49609375,584.0,0.9951171875
tai20_5_1.fsp,2,6,6,584,650.6533203125,595.5283203125,0.0,584.0,0.9951171875
tai20_5_1.fsp,2,6,7,584,651.5830078125,606.88671875,0.0,584.0,0.9951171875
tai20_5_1.fsp,2,6,8,584,652.0185546875,605.896484375,0.0,584.0,0.9951171875
tai20_5_1.fsp,2,6,9,584,652.326171875,586.1279296875,0.0,584.0,0.9951171875
tai20_5_1.fsp,2,6,10,584,652.814453125,586.173828125,0.0,584.0,0.9951171875
tai20_5_1.fsp,2,6,best,584,,584.1650390625,0.9951171875,584.0,0.9951171875
tai20_5_1.fsp,3,6,1,584,611.1875,603.6123046875,0.0,,
tai20_5_1.fsp,3,6,2,584,641.5615234375,586.0517578125,0.0,,
tai20_5_1.fsp,3,6,3,584,642.283203125,584.0126953125,0.9970703125,,
tai20_5_1.fsp,3,6,4,584,642.8212890625,596.0107421875,0.0,584.0,0.9970703125
tai20_5_1.fsp,3,6,5,584,643.546875,586.05859375,0.0,584.0,0.9970703125
tai20_5_1.fsp,3,6,6,584,650.1796875,598.7998046875,0.0,584.0,0.9970703125
tai20_5_1.fsp,3,6,7,584,651.259765625,586.1337890625,0.0,584.0,0.9970703125
tai20_5_1.fsp,3,6,8,584,651.44921875,586.8017578125,0.865234375,584.0,0.9970703125
tai20_5_1.fsp,3,6,9,584,651.6767578125,606.9541015625,0.0,584.0,0.9970703125
tai20_5_1.fsp,3,6,10,584,652.1044921875,586.0,0.0,584.0,0.9970703125
tai20_5_1.fsp,3,6,best,584,,584.0126953125,0.9970703125,584.0,0.9970703125
tai20_5_1.fsp,4,6,1,584,611.0029296875,595.376953125,0.7216796875,,
tai20_5_1.fsp,4,6,2,584,641.359375,608.8857421875,0.0,584.0,0.7216796875
tai20_5_1.fsp,4,6,3,584,647.9453125,584.3232421875,0.9853515625,584.0,0.7216796875
tai20_5_1.fsp,4,6,4,584,649.1279296875,584.0380859375,0.9951171875,584.0,0.9853515625
tai20_5_1.fsp,4,6,5,584,649.873046875,613.423828125,0.0,584.0,0.9951171875
tai20_5_1.fsp,4,6,6,584,650.0,584.0771484375,0.9970703125,584.0,0.9951171875
tai20_5_1.fsp,4,6,7,584,650.7119140625,596.6279296875,0.0,584.0,0.9970703125
tai20_5_1.fsp,4,6,8,584,652.1708984375,592.8623046875,0.0,584.0,0.9970703125
tai20_5_1.fsp,4,6,9,584,653.4130859375,586.0,0.0,584.0,0.9970703125
tai20_5_1.fsp,4,6,10,584,654.583984375,586.244140625,0.0,584.0,0.9970703125
tai20_5_1.fsp,4,6,best,584,,584.0771484375,0.9970703125,584.0,0.9970703125
tai20_5_1.fsp,5,6,1,584,611.0673828125,587.81640625,0.884765625,,
tai20_5_1.fsp,5,6,2,584,642.1259765625,599.9521484375,0.0,584.0,0.884765625
tai20_5_1.fsp,5,6,3,584,650.9541015625,595.6064453125,0.0,584.0,0.884765625
tai20_5_1.fsp,5,6,4,584,651.4970703125,584.1904296875,0.998046875,584.0,0.884765625
tai20_5_1.fsp,5,6,5,584,651.9404296875,606.255859375,0.0,584.0,0.998046875
tai20_5_1.fsp,5,6,6,584,652.20703125,586.1181640625,0.0,584.0,0.998046875
tai20_5_1.fsp,5,6,7,584,652.470703125,606.2998046875,0.001953125,584.0,0.998046875
tai20_5_1.fsp,5,6,8,584,652.5380859375,596.79296875,0.0,584.0,0.998046875
tai20_5_1.fsp,5,6,9,584,653.69140625,586.0322265625,0.0,584.0,0.998046875
tai20_5_1.fsp,5,6,10,584,654.3291015625,586.0,0.0,584.0,0.998046875
tai20_5_1.fsp,5,6,best,584,,584.1904296875,0.998046875,584.0,0.998046875
tai20_5_2.fsp,1,6,1,504,582.5673828125,505.1201171875,0.0,,
tai20_5_2.fsp,1,6,2,504,583.7197265625,517.13671875,0.0,,
tai20_5_2.fsp,1,6,3,504,584.3427734375,514.392578125,0.0,,
tai20_5_2.fsp,1,6,4,504,588.1435546875,525.119140625,0.0009765625,,
tai20_5_2.fsp,1,6,5,504,589.3037109375,511.095703125,0.0,504.0,0.0009765625
tai20_5_2.fsp,1,6,6,504,589.8583984375,506.6162109375,0.0,504.0,0.0009765625
tai20_5_2.fsp,1,6,7,504,590.5390625,517.3125,0.0,504.0,0.0009765625
tai20_5_2.fsp,1,6,8,504,591.16796875,517.0,0.0,504.0,0.0009765625
tai20_5_2.fsp,1,6,9,504,591.169921875,515.5703125,0.0,504.0,0.0009765625
tai20_5_2.fsp,1,6,10,504,593.0830078125,511.005859375,0.0,504.0,0.0009765625
tai20_5_2.fsp,1,6,best,504,,525.119140625,0.0009765625,504.0,0.0009765625
tai20_5_2.fsp,2,6,1,504,585.2783203125,511.11328125,0.0,,
tai20_5_2.fsp,2,6,2,504,586.42578125,515.666015625,0.0,,
tai20_5_2.fsp,2,6,3,504,594.0146484375,511.0,0.0,,
tai20_5_2.fsp,2,6,4,504,595.3759765625,509.76953125,0.5439453125,,
tai20_5_2.fsp,2,6,5,504,598.7373046875,527.0,0.0,504.0,0.5439453125
tai20_5_2.fsp,2,6,6,504,600.537109375,511.005859375,0.0,504.0,0.5439453125
tai20_5_2.fsp,2,6,7,504,601.173828125,511.392578125,0.0,504.0,0.5439453125
tai20_5_2.fsp,2,6,8,504,601.30859375,505.0,0.0,504.0,0.5439453125
tai20_5_2.fsp,2,6,9,504,601.427734375,545.9345703125,0.0068359375,504.0,0.5439453125
tai20_5_2.fsp,2,6,10,504,601.513671875,514.7490234375,0.0,504.0,0.5439453125
tai20_5_2.fsp,2,6,best,504,,509.76953125,0.5439453125,504.0,0.5439453125
tai20_5_2.fsp,3,6,1,504,585.7333984375,511.33203125,0.0,,
tai20_5_2.fsp,3,6,2,504,586.767578125,513.5556640625,0.25,,
tai20_5_2.fsp,3,6,3,504,588.41796875,504.7197265625,0.9970703125,504.0,0.25
tai20_5_2.fsp,3,6,4,504,588.529296875,507.4453125,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,5,504,589.1884765625,515.205078125,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,6,504,593.8779296875,517.11328125,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,7,504,595.5302734375,517.32421875,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,8,504,596.1337890625,505.0732421875,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,9,504,596.994140625,511.072265625,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,10,504,597.962890625,517.0,0.0,504.0,0.9970703125
tai20_5_2.fsp,3,6,best,504,,504.7197265625,0.9970703125,504.0,0.9970703125
tai20_5_2.fsp,4,6,1,504,590.654296875,504.138671875,0.99609375,,
tai20_5_2.fsp,4,6,2,504,591.056640625,533.5009765625,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,3,504,594.5205078125,511.1015625,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,4,504,595.029296875,527.0,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,5,504,595.2646484375,517.224609375,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,6,504,595.927734375,509.7880859375,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,7,504,596.0546875,517.0,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,8,504,599.37890625,514.404296875,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,9,504,602.2353515625,515.689453125,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,10,504,605.0859375,522.27734375,0.0,504.0,0.99609375
tai20_5_2.fsp,4,6,best,504,,504.138671875,0.99609375,504.0,0.99609375
tai20_5_2.fsp,5,6,1,504,556.1416015625,511.10546875,0.0,,
tai20_5_2.fsp,5,6,2,504,573.9921875,504.4404296875,0.9892578125,,
tai20_5_2.fsp,5,6,3,504,583.931640625,504.31640625,0.9951171875,504.0,0.9892578125
tai20_5_2.fsp,5,6,4,504,589.357421875,510.771484375,0.5068359375,504.0,0.9951171875
tai20_5_2.fsp,5,6,5,504,589.658203125,513.919921875,0.0,504.0,0.9951171875
tai20_5_2.fsp,5,6,6,504,590.4404296875,510.97265625,0.4775390625,504.0,0.9951171875
tai20_5_2.fsp,5,6,7,504,591.3720703125,531.7490234375,0.0,504.0,0.9951171875
tai20_5_2.fsp,5,6,8,504,591.9853515625,513.705078125,0.0,504.0,0.9951171875
tai20_5_2.fsp,5,6,9,504,594.5029296875,509.4013671875,0.478515625,504.0,0.9951171875
tai20_5_2.fsp,5,6,10,504,595.3544921875,515.90234375,0.0,504.0,0.9951171875
tai20_5_2.fsp,5,6,best,504,,504.31640625,0.9951171875,504.0,0.9951171875
tai20_5_3.fsp,1,6,1,608,709.96875,643.8603515625,0.0,,
tai20_5_3.fsp,1,6,2,608,742.6044921875,608.1337890625,0.9970703125,,
tai20_5_3.fsp,1,6,3,608,743.5400390625,608.4169921875,0.998046875,608.0,0.9970703125
tai20_5_3.fsp,1,6,4,608,743.6806640625,608.0,1.0,608.0,0.998046875
tai20_5_3.fsp,1,6,5,608,743.7783203125,608.470703125,0.9970703125,608.0,1.0
tai20_5_3.fsp,1,6,6,608,744.96875,608.119140625,0.9951171875,608.0,1.0
tai20_5_3.fsp,1,6,7,608,745.3310546875,609.376953125,0.994140625,608.0,1.0
tai20_5_3.fsp,1,6,8,608,746.90625,609.12890625,0.9970703125,608.0,1.0
tai20_5_3.fsp,1,6,9,608,747.0029296875,638.31640625,0.0,608.0,1.0
tai20_5_3.fsp,1,6,10,608,747.1201171875,608.17578125,0.998046875,608.0,1.0
tai20_5_3.fsp,1,6,best,608,,608.0,1.0,608.0,1.0
tai20_5_3.fsp,2,6,1,608,710.0126953125,643.21484375,0.0,,
